video_id,user_name,comment,n_likes,updated_at
kZaucITWv00,@premiumcarsmexico7653,"Ni a quien irle, tienen todos una larguisima cola que les pisen. Quien gane da igual, va a ser lo mismo 😅",0,2024-04-08T06:30:08Z
kZaucITWv00,@julietacarrasco3234,"Este formato del ine no se presto para un buen debate, y si de vio que hubo una robadera de minutos a claudia a ver explicación va a dar el ine corrupto igual que la botarga",0,2024-04-08T06:29:59Z
kZaucITWv00,@isabelnunez3082,"<a href=""http://www.youtube.com/results?search_query=%23narcotitina"">#NarcoTitina</a><br>Eres una copia de<a href=""http://www.youtube.com/results?search_query=%23narcodictadoramlo"">#NarcoDictadorAmlo</a>",1,2024-04-08T06:29:52Z
kZaucITWv00,@edithcontreras5646,Esa pelangocha miente  su partido votó en contra de los apoyos a adultos mayores,0,2024-04-08T06:29:36Z
kZaucITWv00,@angelmunoz1675,"Callen a la botarga., No aporta nada que corriente",0,2024-04-08T06:29:33Z
kZaucITWv00,@alexamartinez7156,"<a href=""http://www.youtube.com/results?search_query=%23taddeirespetalaley"">#TADDEIRESPETALALEY</a><br>ME PARECIÓ UN DEBATE A  MODO, RECARGADO PARA CLAUDIA.  PERO AÚN ASÍ, GANÓ XÓCHITL!!!    ❤<br>ESPERO. INE,  QUE PARA EL PRÓXIMO DEBATE SEAN IMPARCIALES.<br>SALUDOS DESDE NUEVO LEÓN",0,2024-04-08T06:29:29Z
kZaucITWv00,@carmelitagonzalez9914,"INE se la jugo a La doctora Sheinbaum, y Xochitl nunca dejó sus notitas y al final leyó su discurso, porecita no le da para más!🧠",1,2024-04-08T06:29:26Z
kZaucITWv00,@irmabecerrilpalma-mj5bk,Claudia,1,2024-04-08T06:29:04Z
kZaucITWv00,@kevinrios9116,Xochil solo fue a tirar piedras pero no dijo que es lo que hará,1,2024-04-08T06:29:01Z
kZaucITWv00,@andresgutierrez4971,"La chochil no puede bajar de peso,menos va a poder cargar en el lomo a todo un país.",0,2024-04-08T06:28:59Z
kZaucITWv00,@DahsHernandez,"<a href=""http://www.youtube.com/results?search_query=%23planc"">#PlanC</a>  Gano claudia 😊 viva México  viva AMLO",0,2024-04-08T06:28:58Z
kZaucITWv00,@irmabecerrilpalma-mj5bk,Claudia,0,2024-04-08T06:28:58Z
kZaucITWv00,@gamalielgutierrezmendoza9406,Gracias por<br> este debate.,1,2024-04-08T06:28:32Z
kZaucITWv00,@maryjeon692,Le preguntan algo a  Xóchitl: Pero &quot;Claudia&quot;,0,2024-04-08T06:28:27Z
kZaucITWv00,@andresgutierrez4971,"Puro Che plan c, ahí mi chochil ni con ayudas puedes, solo sabes atacar a la doctora claudia! Ni con las preguntas regaladas,mejor respondes otras cosas o regresas a lo mismo mejor vete ala cocina a hacer unas buenas gelatinas.",1,2024-04-08T06:27:48Z
kZaucITWv00,@irmabecerrilpalma-mj5bk,deja q able le quitas tiempo a los otros le dejas mastiempo,0,2024-04-08T06:27:40Z
kZaucITWv00,@irmabecerrilpalma-mj5bk,deja q able le quitas tiempo a los otros le dejas mastiempo,0,2024-04-08T06:27:33Z
kZaucITWv00,@CompartiendoconRexDavus,"Ni por cual votar, creo que lo más decente es el tipo de Movimiento Ciudadano.",11,2024-04-08T06:26:58Z
kZaucITWv00,@fidenciorangel8704,Las. Candidatashablan de estados unidos pero de estados unidos mexicanos o estados unidoss americanos,0,2024-04-08T06:26:55Z
kZaucITWv00,@radamanthysdewyvern1881,"Minuto <a href=""https://www.youtube.com/watch?v=kZaucITWv00&amp;t=2670"">44:30</a> se mordió y se arrancó la lengua y puras mentiras",0,2024-04-08T06:26:40Z
kZaucITWv00,@pablomirandaontiveros,ES OBVIO TODAS LAS PREGUNTAS ESTÁN A MODO PARÁ LA BOTARGA.,3,2024-04-08T06:26:27Z
kZaucITWv00,@adanhernandez4745,"Qué vergüenza el formato del debate del INE. No soy seguidor de Claudia, pero fue muy notorio el favoritismo hacia Xóchitl y Maynez",3,2024-04-08T06:26:22Z
kZaucITWv00,@teresabravo3161,Son una broma estos conductores…,1,2024-04-08T06:25:26Z
kZaucITWv00,@josemluna,Xochilt la ganadora del Debate y la mas preparada quedo clarisimo.,0,2024-04-08T06:25:25Z
kZaucITWv00,@TheSujetillo,"<a href=""http://www.youtube.com/results?search_query=%23inecorrupto"">#IneCorrupto</a>",0,2024-04-08T06:25:19Z
kZaucITWv00,@pablomirandaontiveros,BOTARGA DÉ LENGUA ME CÓMO DOS ÓRDENES.LO QUE NO HICIERON EN 70 AÑOS LO QUIEREN HACER EN 6 AÑOS.,0,2024-04-08T06:24:31Z
kZaucITWv00,@irmabecerrilpalma-mj5bk,"vamos notedejes te a pollamos <a href=""https://www.youtube.com/watch?v=kZaucITWv00&amp;t=4653"">1:17:33</a>",1,2024-04-08T06:24:17Z
kZaucITWv00,@irmabecerrilpalma-mj5bk,vamos notedejes te a pollamos,0,2024-04-08T06:24:05Z
kZaucITWv00,@monicahopkins6467,Me decepcionaron INE el favoritismo hacia Xóchitl teniendo siempre más de un minuto a favor y ojalá pronto le den una sanción a Xóchitl por usar los colores de INE o será a caso  que el INE esta en apoyo total a Xóchitl .,0,2024-04-08T06:23:52Z
kZaucITWv00,@edithcontreras5646,Mi hermano tuvo un derrame cerebral  en Veracruz y no se pagó ni un peso  con todo y medicamentos pañales atención especial etc si no hubiera Sido x este gobierno mi hermano se hubiera muerto,256,2024-04-08T06:23:49Z
kZaucITWv00,@irmabecerrilpalma-mj5bk,vamos no estás sola dile a la botarga q lo traduzca en  dingles,1,2024-04-08T06:22:32Z
kZaucITWv00,@AlejandroRodriguez-te9fo,No sabe ni hablar la chochil😂 VOTO PARA LA DRA. CLAUDIA.,0,2024-04-08T06:23:17Z
kZaucITWv00,@sonirayonpimentel2127,Y los cronómetros nunca se vieron claros,14,2024-04-08T06:22:07Z
kZaucITWv00,@dianaperez4135,"Ha engañado tantas veces y la señora X se ha conrrsdecido tantas veces, muchas! SOLO INVESTIGUEN! ESTO ES UNA NOVELA DE TELEVISA Y TV AZTECA, es una burla pora el PUEBLO, pero insisto esto lo hacen para que no les de hueva investigar el transforndo!",0,2024-04-08T06:21:47Z
kZaucITWv00,@eduardofregoso-fx5nh,"INE y Xochitl contra Claudia, manos les faltan!",0,2024-04-08T06:21:42Z
kZaucITWv00,@julissacastellanosreyes3967,Llama mucho ls atención la &quot; rapidez &quot; con la que contesta xochitl sin ayuda de su gran amigo telepronter...<br>Ezta mas que claro que le psssron las preguntas antes del debate psra que las estudiara,4,2024-04-08T06:21:33Z
kZaucITWv00,@imrl8040,Al punto siento que se desvían de las preguntas por estarse echando en cara,0,2024-04-08T06:21:11Z
kZaucITWv00,@resiyago,PREGUNTA PARA EL INE. Ya renunciaron todos los candidatos a su puesto anterior como lo indica la ley? O también te vas a olvidar de cuidar eso?,1,2024-04-08T06:20:57Z
kZaucITWv00,@margaritalozanomendoza7363,Todos a elegir botar por GILBERTO DE JESÚS LOZANO GONZÁLEZ,0,2024-04-08T06:20:49Z
kZaucITWv00,@melesiagarcia7391,Hasta en el debate tiene que leer la señora Xóchitl,0,2024-04-08T06:20:43Z
kZaucITWv00,@annamariabonanno6548,Que verguenza la botarga tirando mierda a distra y ziniestra y nafa de propuestas.,0,2024-04-08T06:20:37Z
kZaucITWv00,@edithcontreras5646,Que candidata pusieron los prianistas jajaja se le nota lo corriente y vulgar que es estraña el chicle,0,2024-04-08T06:20:29Z
kZaucITWv00,@amparoresendiz8098,xochitl hablando de la violencia de género y hacia las personas de diversidad de género y mi pregunta es quien le enseñaría a su hijo ese odio que se persive en el léxico de su hijo mayor?,1,2024-04-08T06:20:13Z
kZaucITWv00,@sonirayonpimentel2127,"Que tipeja tan horrenda la X, la quisieron ayudar pero no pudo. Viva a Claudia!",0,2024-04-08T06:20:11Z
kZaucITWv00,@FernandoGonzalez-bt8zq,"Xóchitl Gálvez pensé que aquí diría al menos un proyecto sólido o al menos real, pero sin duda solo atacar y no proponer tu proyecto o defender pues tirar tierra no sirve para liderar un país",0,2024-04-08T06:20:09Z
kZaucITWv00,@JuanemilioPaez,INE deberías de quitar las mananeras.Para que no pierdas credibilidad has tu trabajo.,0,2024-04-08T06:19:49Z
kZaucITWv00,@joecortez623,Este debate esa sesion de campaña de la Gelatinitas....,0,2024-04-08T06:19:49Z
kZaucITWv00,@javieraguilarpech4987,"<a href=""https://www.youtube.com/watch?v=kZaucITWv00&amp;t=4"">0:04</a>  r <a href=""https://www.youtube.com/watch?v=kZaucITWv00&amp;t=5"">0:05</a>",0,2024-04-08T06:19:47Z
kZaucITWv00,@RUBY-TQM,😂😂Y CUÁNDO MARCELO EBRAD.HUYÓ A FRANCIA?  BOCONES,0,2024-04-08T06:19:35Z
kZaucITWv00,@cesaraguilaresquives1479,Le dan más tiempo a Xóchitl los estoy viendo tramposos 🧐🧐🧐🧐🧐,0,2024-04-08T06:19:31Z
kZaucITWv00,@margaritalozanomendoza7363,Bola de vendidos todo el INE PORQUE UTILIZARON EL COLOR DE MORENA en el debate completamente descarados.,0,2024-04-08T06:19:27Z
kZaucITWv00,@dianaperez4135,"Repito gente, no se dejen llevar por este debate, mejor investiguen, esto es una payasada, por favor indormense y que esto no lo dejem engañar, recuerden lo que ha pasado en futuro. ¿Quieren tener una presidenta botarga? 😢",0,2024-04-08T06:19:01Z
kZaucITWv00,@maggielampitelli,Wow 😮 eso contestó Claudia! “Si tiene pruebas que las presente ante el ministerio público 😮 o sea que no los va a investigar? Que siga la corrupción! Que nefasta Claudia! Títere de Obrador,1,2024-04-08T06:18:55Z
kZaucITWv00,@julissacastellanosreyes3967,voto masivo por Morena ❤❤❤❤❤,3,2024-04-08T06:18:53Z
kZaucITWv00,@cesaraguilaresquives1479,Le aceleran el reloj  a Claudia los es toy checando canijos tramposos 🧐🧐🧐🧐🧐,0,2024-04-08T06:18:16Z
kZaucITWv00,@isabelnunez3082,"<a href=""http://www.youtube.com/results?search_query=%23narcocandidataclaudia"">#NarcoCandidataClaudia</a>",4,2024-04-08T06:18:11Z
kZaucITWv00,@edithcontreras5646,Ya mejor cállate pelangocha jajaja,0,2024-04-08T06:18:08Z
kZaucITWv00,@isabelnunez3082,"<a href=""http://www.youtube.com/results?search_query=%23narcocandidataclaudia"">#NarcoCandidataClaudia</a>",3,2024-04-08T06:17:57Z
kZaucITWv00,@carmenalvarezresendiz4837,"Autoridad Republicana digan eso a los hijos del Presidante tienen negocios y empresas lo mismo que su padre y de donde salieron esos negocios. Bancos, petróleo, gasolineras, porcentaje del los salares<br>Alares de México, el tren y aeropuerto Le dejará derramas a el y sus generaciones y lo peor la educación modelo de Venezuela y Cuba para militarizar y ejercer un adoctrinamiento y dejar a Claudia como presidenta es para que ella siga cuidando los negocios del presidente. XÓCHIL TIENES MI VOTO",2,2024-04-08T06:20:47Z
kZaucITWv00,@isabelnunez3082,"<a href=""http://www.youtube.com/results?search_query=%23narcocandidataclaudia"">#NarcoCandidataClaudia</a>",2,2024-04-08T06:17:47Z
kZaucITWv00,@pensantes2008,PONEN Y QUITAN RELOJES.            LAS TOMAS DE PANTALLA QUITAN LOS RELOJES. PONGAN EL RELOJ TODOOO EL TIEMPO QUE HABLAN Y SE VEA EN PANTALLA.,4,2024-04-08T06:19:39Z
kZaucITWv00,@isabelnunez3082,"<a href=""http://www.youtube.com/results?search_query=%23narcocandidataclaudia"">#NarcoCandidataClaudia</a>",4,2024-04-08T06:17:28Z
kZaucITWv00,@edithcontreras5646,X que favorecen a la pelangocha con el reloj ⌚ no sean corruptos seguramente son prianistas corruptos como esa candidata  corrupta,0,2024-04-08T06:17:18Z
kZaucITWv00,@isabelnunez3082,"<a href=""http://www.youtube.com/results?search_query=%23narcocandidataclaudia"">#NarcoCandidataClaudia</a>",3,2024-04-08T06:17:17Z
kZaucITWv00,@isabelnunez3082,"<a href=""http://www.youtube.com/results?search_query=%23narcocandidataclaudia"">#NarcoCandidataClaudia</a>",3,2024-04-08T06:17:07Z
kZaucITWv00,@isabelnunez3082,"<a href=""http://www.youtube.com/results?search_query=%23narcocandidataclaudia"">#NarcoCandidataClaudia</a>",2,2024-04-08T06:16:53Z
kZaucITWv00,@melesiagarcia7391,"ESA SEÑORA XÓCHITL EN VEZ PROPONER UN <a href=""http://proyecto.se/"">PROYECTO.SE</a> LA PASÓ ATACANDO Y COMO SIEMPRE HABLANDO MAL DE AMLO.CÓMO AMLO NO SE PUEDE DEFENDER.PORQUE USTEDES FARSANTE LE PROHIBIERON.ASÍ O MÁS HIPÓCRITAS.",1,2024-04-08T06:17:14Z
kZaucITWv00,@isabelnunez3082,"<a href=""http://www.youtube.com/results?search_query=%23narcocandidataclaudia"">#NarcoCandidataClaudia</a>",3,2024-04-08T06:16:40Z
kZaucITWv00,@RUBY-TQM,"😂😂😂DEL PRIAN, DE AHI VIENES MOMIA  NO TE HAGAS PNDJA",0,2024-04-08T06:16:31Z
kZaucITWv00,@Jesuuxs,Ya espero un YTPH de esto 😻,1,2024-04-08T06:16:00Z
kZaucITWv00,@dianaperez4135,"Aquí los más respetuosos y cultos son ellos dos Claudia y Maines y la señora X, su cara desencajada de que está perdida😮😅",8,2024-04-08T06:15:56Z
kZaucITWv00,@yazzflg,"Los debates son para conocer a los contendientes, que es lo que han hecho, cuales son sus propuestas, y claro que se atacan es un debate, pero aquí claudia no supo responder, no tiene un modelo claro de salud, el seguro popular lo desaparecio Andrés Manuel, y no hay respuesta para ello, se quedo sin respuesta Claudia, por qué? Porque no las tiene, solo menciona sus premios y que seguirá el proyecto del presidente así que no tenemos nada.",5,2024-04-08T06:17:13Z
kZaucITWv00,@Isazuco,Mil preguntas de la comunidad LGBT asco,0,2024-04-08T06:15:55Z
kZaucITWv00,@JaimeDM17,Estamos con claudia❤,0,2024-04-08T06:15:45Z
kZaucITWv00,@edithcontreras5646,Arriba Claudia nuestra presidenta,0,2024-04-08T06:15:37Z
kZaucITWv00,@marthagutierrez7754,Claudia presidenta,0,2024-04-08T06:15:37Z
kZaucITWv00,@gonzalogarcia2241,Por qué xochitl no hablo de su hermana,2,2024-04-08T06:15:34Z
kZaucITWv00,@joecortez623,La gorda nomas dandole publiocidad a Claudia sin contestar preguntas...tipica priista....,0,2024-04-08T06:15:20Z
kZaucITWv00,@eriunguento2944,Creo a mexico le falta mucho siempre los politicos tirandose unos a otro y viendo por su bolsillos en lugar de que levanten al pais nos falta mucho patriotismo.,3,2024-04-08T06:15:08Z
kZaucITWv00,@irmabecerrilpalma-mj5bk,vamos no estás sola dile a la botarga q lo traduzca en ingles,0,2024-04-08T06:14:55Z
kZaucITWv00,@victorcedeno2519,Xóchitl si me representa!!! Xóchitl PRESIDENTA!!!,2,2024-04-08T06:14:55Z
kZaucITWv00,@jesusrosalesvazquez5512,"Claudia siempre razonable y sobria sin apasionamientos, muy bien y pues que me disculpe la botarga se notaba muy acelerada y apendejada.",0,2024-04-08T06:14:54Z
kZaucITWv00,@gilpos8740,"Deveras el prian cree que con xochil alias la botarga, van a ganar? Eso es lo mejor que tienen? Que no hay nadie más inteligente? O será que es la menos corrupta de prian? De verdad la botarga necesita ser evaluada psiquiatricamente por su cerebro de quinceañera Boba, que ha admitido husar drogas como peyote, mota, etc, no puede estar con una responsabilidad como es la presidencia de México.",1,2024-04-08T06:14:45Z
kZaucITWv00,@dianaperez4135,Ufff la verdad creo que el segundo lugar Maines tiene gran preparación y la señora X,2,2024-04-08T06:14:44Z
kZaucITWv00,@Richmich66,"Una vergüenza la señora que no sabe hablar hasta pena me da decir su nombre, el prian dando lástima desde hace 20 años😂",0,2024-04-08T06:14:05Z
kZaucITWv00,@SUSANAHERNANDEZ-qt3hh,"Ni ayudándola la hace, TONTÍN, la ayudó, bastante ensayada y con bastantes acordeones, 🎶🎶🎶 TODOS LOS MORENISTAS FELICES  ARRIBA NUESTRA PRÓXIMA PRESIDENTA DE MÉXICO ❤DRA CLAUDIA SHEIMBAUN DIGNA REPRESENTANTE DEL PUEBLO MEXICANO , ARRIBA MORENA Y LA 4TA TRANSFORMACIÓN",0,2024-04-08T06:13:48Z
kZaucITWv00,@leticiamarin3254,se nota la preferencia de los encuestadores dándole más tiempo a Xochitl y  Maines..No se vale lo hacen porque no quieren darle tiempo a Claudia de hablar..porque??? le tienen mucho miedo&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;,11,2024-04-08T06:13:39Z
kZaucITWv00,@franciscofriasfrias6855,"Es una vergüenza del INE que se preste a faborecer a Xochitll. En el reloj todos los Mexicanos nos dimos cuenta como caminaba el de Claudia  mientra hablaba Xochitl robándole tiempo y segundos. Se tiene que denunciar . Hagan lo qu hagan  Claudia se vio preparada y con propuestas  muy preparada, se la lleva de calle a las mentiras e ignorancia de Xochitl.",85,2024-04-08T06:17:33Z
kZaucITWv00,@juanjosecelada6910,"La Zochil se dedicó a ataques rabiosos, son los dientes que sus partidos corruptos le dieron, sabe que está perdida....",20,2024-04-08T06:13:34Z
kZaucITWv00,@melesiagarcia7391,EL INE CORRUPTO FAVORECIÓ A XÓCHITL CON EL TIEMPO.MIENTRAS A CLAUDIA Y MAYNEZ LES RESTABAN TIEMPO ⏱ ASÍ O MÁS FAVORITISMO CON LA XÓCHITL MITÓMANA.,0,2024-04-08T06:13:29Z
kZaucITWv00,@fidenciorangel8704,Porwue claudia inisicia en las preguntas,0,2024-04-08T06:13:29Z
kZaucITWv00,@CristianOrozcoAguirre-yk8he,"<a href=""https://www.youtube.com/watch?v=kZaucITWv00&amp;t=41"">0:41</a> <a href=""https://www.youtube.com/watch?v=kZaucITWv00&amp;t=41"">0:41</a> <a href=""https://www.youtube.com/watch?v=kZaucITWv00&amp;t=41"">0:41</a>",0,2024-04-08T06:13:22Z
kZaucITWv00,@julissacastellanosreyes3967,Es increible como el reloj funciona a favor de la sra gelstinas !!<br>Indignsnte !<br>INE corrupto !,0,2024-04-08T06:13:14Z
kZaucITWv00,@juanpereira7876,"Lo que le reclamo al INE es no permitir una candidatura independiente, como en 2018, fue un retroceso",55,2024-04-08T06:13:04Z
kZaucITWv00,@Isazuco,Que asco de debate todos dando respuestas politicamente corectas para quedar bien con todos,0,2024-04-08T06:12:39Z
kZaucITWv00,@annamariabonanno6548,Duro Maymes contra Xochil.,0,2024-04-08T06:12:34Z
kZaucITWv00,@AdrianHPerez-om3qg,Ganó Claudia,0,2024-04-08T06:12:32Z
kZaucITWv00,@dianaperez4135,"Que esperábamos del INE y ojo si esto está ahorita, uf comienza la guerra sucia, pero no ganarán, para llenar sus bolsillos, el dinero es peligroso, saca lo peor y está súper claro!",0,2024-04-08T06:11:40Z
kZaucITWv00,@max.franco-_224,por la educación moral muchos sabemos quién ganará...,0,2024-04-08T06:11:26Z
kZaucITWv00,@VicenteAguilarLopez,"Este debate fue tontelmente a favor de Xochitl, pero la pendeja ni asi pudo 😂",0,2024-04-08T06:11:24Z
kZaucITWv00,@carmenalvarezresendiz4837,"Morena abajo <br><br>Todos viene del PRIAN ya que son la base de Le democracia en  México,de sus filas salieron todos incluyendo el actual Presidente, lo que tanto critican debieron mejorarlo y no hacer más y más partidos alguno ya no existen, pero MORENA es lo peor que nos puede pasar.",0,2024-04-08T06:11:23Z
kZaucITWv00,@amsiluishernandez2693,Ventaja a Xochitl con el tiempo inche INE declinando por sus patrones...,0,2024-04-08T06:11:16Z
kZaucITWv00,@Fay7666,"<a href=""https://www.youtube.com/watch?v=kZaucITWv00&amp;t=1122"">18:42</a> mija... el Blockchain no es para eso.<br>El blockchain no es para nada de esto.<br>El hecho de que lo menciones lo delata como propuesta no fundamentada.",6,2024-04-08T06:11:05Z
kZaucITWv00,@Ana.Ortega1979,"México está subiendo como espuma, no gracias a los políticos, sino a pesar de ellos, y necesitamos un representante digno, capaz de tomar las riendas de un país con un crecimiento tan vertiginoso como el nuestro.",2,2024-04-08T06:10:46Z
kZaucITWv00,@FranklinMartin,"INE corrupto, robo el tiempo del reloj de la Dra. Claudia y va a querer robar votos!",1,2024-04-08T06:10:42Z
kZaucITWv00,@irmabecerrilpalma-mj5bk,Ésa nosabenada,0,2024-04-08T06:10:40Z
kZaucITWv00,@lorenzareyesrobles9184,"Perdón, cuál es el IMSS bienestar?",1,2024-04-08T06:10:32Z
kZaucITWv00,@guillermolopez2549,Jajajaja como se burlan de la Xóchitl 😂😂😂 hasta los minutos se roba,0,2024-04-08T06:10:22Z
kZaucITWv00,@nadiahernandezhernadez691,Soy una candidata independiente 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂Satanás judas,0,2024-04-08T06:10:14Z
kZaucITWv00,@julissacastellanosreyes3967,Xochitl no menciono propuestas por la sencilla razon de que no las tiene .<br>Como que ahora si vida gira en torno a atacsr a Claudia y su actual gobierno .,1,2024-04-08T06:09:54Z
kZaucITWv00,@gracielabracamontes3414,Eso partiduchos corruptos del prian y de MC  creen que los ciudadanos somos tontos y que les vamos a seguir creyendo sus mentiras,0,2024-04-08T06:09:52Z
kZaucITWv00,@dianaperez4135,"Claudia está sublime y la teniendo su sabiduría policía, ella gana 1000©🎉🎉🎉",0,2024-04-08T06:09:35Z
kZaucITWv00,@gerardogallegos6113,"Todos buscan satisfacer sus intereses es obvio, lo que también se me hace raro es: <br>1. La imagen del ine, raro que sus logos, imágenes y colores sean similares a los de la botarga. En todo momento se notan “x” <br>2. El tiempo que se robaron y le dieron de más a Xochitl <br>3. Raro que la botarga nunca puede articular más de tres palabras con fluidez y aquí si hablo fluido, acaso conocía las preguntas. <br>4. De este último punto, se hace evidente lo que digo, pues para el cierre tuvo que leer todo hasta tomando mal la bandera. <br>Juego sucio. Y era su oportunidad de demostrar que no.",17,2024-04-08T06:09:28Z
kZaucITWv00,@tessyvega990,INE CORRUPTO,0,2024-04-08T06:09:27Z
kZaucITWv00,@CnC9903,"<a href=""https://www.youtube.com/watch?v=kZaucITWv00&amp;t=827"">13:47</a>",0,2024-04-08T06:09:07Z
kZaucITWv00,@Gatomaker,No conocía a Maynes pero se la rifo,75,2024-04-08T06:09:06Z
kZaucITWv00,@chocorrol2413,Todo el apoyo a claudia,0,2024-04-08T06:08:57Z
kZaucITWv00,@KEVINORTIZFLORES,Viva Claudia!!,0,2024-04-08T06:08:56Z
kZaucITWv00,@tessyvega990,"Le robaron tiempo a Claudia, no me extraña del INE pero ni con eso ganó el<br>Debate Xóchitl",0,2024-04-08T06:08:50Z
kZaucITWv00,@KiKi-ip2rx,"🤢 <a href=""https://www.youtube.com/watch?v=kZaucITWv00&amp;t=1503"">25:03</a> la infraestructura Morena le importa mucho los &quot;1.5+ millones&quot; de jóvenes que aun no reciben su beca o academia educativa en un sexenio de Morena? 🤔",0,2024-04-08T06:08:34Z
kZaucITWv00,@Julia-td9wc,MC Partido satélite de MORENA,0,2024-04-08T06:08:20Z
kZaucITWv00,@monchiruiz7704,"Con debate o sin debate, EL PUEBLO YA DECIDIÓ VOTO MASIVO Y TOTAL A CLAUDIA SHEINBAUM 🇲🇽 PRESIDENTA DE MÉXICO 2024-2030.<br><br>Xochitl Gálvez ejemplo fidedigno real y contundente de la decadencia y pobreza mental y política de la derecha conservadora.",0,2024-04-08T06:08:14Z
kZaucITWv00,@franciscoparedes3808,"QUE BUENO QUE TODOS PODEMOS VER QUE EL INE NESECITA UNA REFORMA URGENTEMENTE, NO ES POSIBLE QUE QUIERAN MANIPULAR EL TIEMPO EN EL RELOJ..Y QUE NO PUDIERAN CON TANTO DINERO QUE GANAN Y QUE SE LES OTORGA LLEBAR ACABO UN DEBATE BIEN ECHO. QUE BUENO QUE HAGAN ESTO PARA QUE MAS GENTE LO PUEDA VER Y ASI DARSE CUENTA QUE EL INE SI SE TOCA",9,2024-04-08T06:08:04Z
kZaucITWv00,@oraliatorrecillasfavela4366,"PESIMO SU FORMATO, MAL CON EL RELOJ, MAL CON EL SONIDO, MUY MAL POR PARTE DEL INE MÉXICO, HAGAN BIEN SU TRABAJO, GASTAN MUCHO, COBRAN BIEN COMO SERVIDORES PÚBLICOS PONGASE A TRABAJAR PARA EL PUEBLO DE MÉXICO NO PARA LOS PARTIDOS.",0,2024-04-08T06:07:54Z
kZaucITWv00,@bellalex8222,Asiii o más corruptos casi le dan un día completo a cochilt para responder no se pasen esos 10 milloncitos se fueron a la basura,0,2024-04-08T06:07:42Z
kZaucITWv00,@gustavovazquez9257,Que raro le dan más tiempo a cochil.<br>Pero como no si se come la letra &quot; R&quot; . 😅😂😂😂😂😂😂,2,2024-04-08T06:07:33Z
kZaucITWv00,@CaptainMarvel007,"Este primer debate para la presidencia de la república en el 2024, evidenció que <b>el INE aún está secuestrado por el PRIAN!  Esconder el reloj fue predeterminado para favorecer a la candidata del PRIAN!</b> El pueblo debe exigirle al INE que el tiempo se muestre en todo momento para no hacer trampa!  <br><br>La estrategia de la candidata del PRIAN, es la misma fallida de siempre, atacar y dar poco o nada de propuestas!  Porqué no da propuestas?  <b>Porque el PRI estuvo en el poder 80 años y no cumplió ninguna de sus propuestas, porque el PAN estuvo 12 años y no cumplió ninguna de sus propuestas.  En resumen, el PRIAN estuvo un siglo en el poder y NO cumplieron sus propuestas</b> por eso su candidata no propone, sólo ataca, porque es la única estrategia que recurren por desesperación!",0,2024-04-08T06:06:57Z
kZaucITWv00,@michelsaid03,"No sean corruptos, le quitaron tiempo a nuestra PRESIDENTA Claudia Sheinbaum, no sean tan descarados corruptos miserables, el pueblo está viéndolos y no perdona.",8,2024-04-08T06:06:49Z
kZaucITWv00,@DanteQuelite,"<a href=""https://www.youtube.com/watch?v=kZaucITWv00&amp;t=1279"">21:19</a>  &quot;es muy impogtante preguntarle a las personas que murieron&quot; <br>- Xóchitl Gálvez (1er Debate 2024)",419,2024-04-08T20:42:01Z
kZaucITWv00,@daviiiiiiiid8,"Jaja.. ¿de qué rayos hablan? La mayoría de los mexicanos no saben ni siquiera hablar bien el español, mucho menos los maestros. Así jamás va a mejorar el sistema educativo. Y lo triste es que los niños y los jóvenes aprenden mal lo que los profesores les enseñan. Si tan solo tuviéramos la educación que se tiene en España, o en otros países de Latinoamérica, en donde sí se habla y se escribe correctamente el español, incluso utilizan palabras que para un mexicano resultaría ridículo utilizar al hablar; porque debido a eso, a nosotros nos parece sorprendente cómo se expresan nuestros hermanos de Colombía, Ecuador, Cuba, España. Qué pena.",0,2024-04-08T06:06:20Z
kZaucITWv00,@gustavovazquez9257,Mentirosa 😅😅😅😅,0,2024-04-08T06:06:14Z
kZaucITWv00,@arabarraganr,"Pierden el tiempo en estarse aventando de jitomatazos... la corrupción ¿Cómo la van a eliminar? hoy está peor que nunca, de nada sirven las propuestas si la corrupción no se elimina, carcel para todo funcionario y delincuente que afecte nuestros recursos, cero impunidad, que todo proyecto de gobierno sea estudiado realmente buscando el menor daño con estudios de impacto reales y no como se hacen ahora que sólo son para beneficiar a empresarios, qué pasó con hacer más con menos,  el gasto es cada vez más y es menos lo que se logra...Despierta México, tenemos que exigir resultados reales, cero delincuencia, con la eliminación de la corrupción.",0,2024-04-08T06:06:14Z
kZaucITWv00,@reyyoutube-rb7sw,aun con trampas en contra de claudia la justicia siempre estara del lado de los buenos viva la 4T 🎉🎉🎉🎉🎉,0,2024-04-08T06:06:00Z
kZaucITWv00,@Vicro777,"Ojala puedan los mexicanos librarse de este narco gobierno que apoya y da asilo a narco politicos y ladrones de otros paises, irrespetando la soberania de otros paises. Ha estado actuando como bully con otros paises latino americanos hasta que le aparecio un gallito que no quiere dejarse pisar como los otros. Ojala se ponga a trabajar en mexico limpiandolo de bandas narco traficantes que tienen al pais en zosobra.",0,2024-04-08T06:05:42Z
kZaucITWv00,@LuValdesVilchis,Xóchitl 🤡 entrando en pánico 🤡 😂,0,2024-04-08T06:05:33Z
